sigma,C,ROC,Sens,Spec,ROCSD,SensSD,SpecSD,model
0.1,1e-5,0.627641892763844,0,1,0.09152273174394243,0,0,RBF_SVM
0.1,1e-4,0.6351023427608794,0,1,0.08002517429627522,0,0,RBF_SVM
0.1,0.001,0.6350225722237918,0.014983483483483485,0.9824297328687572,0.08157500158818519,0.04065547431879401,0.04598027422522115,RBF_SVM
0.1,0.01,0.6234140630177215,0.3027132132132132,0.8454808362369338,0.0977926671925764,0.16158847251769484,0.11149140727423199,RBF_SVM
0.1,0.1,0.6211890932744591,0.29892342342342343,0.839993031358885,0.09697810075280286,0.16863221085445568,0.1231243640319475,RBF_SVM
0.1,1,0.6526131139850652,0.3448213213213213,0.8449059233449477,0.07168270592348334,0.12006503016866103,0.09154638747168886,RBF_SVM
0.1,10,0.6825312481471018,0.3880075075075075,0.8551962833914053,0.0581104446035697,0.09442130887645377,0.07445867875084866,RBF_SVM
1e-8,1e-7,0.5098749176005274,0,1,0.03246860070753171,0,0,RBF_SVM
1e-8,1e-6,0.5720651016870529,0,1,0.06891948343846745,0,0,RBF_SVM
1e-8,1e-5,0.7094328727682386,0,1,0.05370236005094842,0,0,RBF_SVM
1e-8,1e-4,0.7158847126743468,0,1,0.05532252389195357,0,0,RBF_SVM
1e-8,0.001,0.7158320690028007,0,1,0.055714916108098846,0,0,RBF_SVM
1e-8,0.01,0.716164811588592,0,1,0.05520792856013816,0,0,RBF_SVM
1e-8,0.1,0.716090299358592,0,1,0.05564989695983926,0,0,RBF_SVM
1e-8,1,0.716028084704914,0,1,0.05574567911743984,0,0,RBF_SVM
1e-8,10,0.716028084704914,0,1,0.05574567911743984,0,0,RBF_SVM
1e-7,1e-7,0.5625630948893144,0,1,0.06241219640096223,0,0,RBF_SVM
1e-7,1e-6,0.7154382701516848,0,1,0.051868036748783465,0,0,RBF_SVM
1e-7,1e-5,0.7237528704662851,0,1,0.05447443133072395,0,0,RBF_SVM
1e-7,1e-4,0.723748369449589,0,1,0.05452116859132848,0,0,RBF_SVM
1e-7,0.001,0.7238190664532128,0,1,0.05466307646866141,0,0,RBF_SVM
1e-7,0.01,0.7240465038208941,0,1,0.05466011897007186,0,0,RBF_SVM
1e-7,0.1,0.7240331581581582,0,1,0.05475420967289546,0,0,RBF_SVM
1e-7,1,0.7238675609407317,0,1,0.05500042046357137,0,0,RBF_SVM
1e-7,10,0.7238675609407317,0,1,0.05500042046357137,0,0,RBF_SVM
1e-6,1e-7,0.7175971494142226,0,1,0.053345749985992404,0,0,RBF_SVM
1e-6,1e-6,0.7254961655906778,0,1,0.0546243566627885,0,0,RBF_SVM
1e-6,1e-5,0.7257012809848176,0,1,0.054895467702704474,0,0,RBF_SVM
1e-6,1e-4,0.7258239833910566,0,1,0.05471824823426797,0,0,RBF_SVM
1e-6,0.001,0.7255524474823255,0,1,0.05470748190741301,0,0,RBF_SVM
1e-6,0.01,0.7257066814200961,0,1,0.05493084549504614,0,0,RBF_SVM
1e-6,0.1,0.7256187956248932,0,1,0.05450989112563239,0,0,RBF_SVM
1e-6,1,0.7254850163752603,0,1,0.054643656399013904,0,0,RBF_SVM
1e-6,10,0.7239875049265293,0.24589939939939942,0.9503484320557491,0.05401943537880267,0.1302248125796446,0.0647417950811916,RBF_SVM
1e-5,1e-7,0.7254177679421582,0,1,0.054937341853625137,0,0,RBF_SVM
1e-5,1e-6,0.7254834159071964,0,1,0.05483626167160795,0,0,RBF_SVM
1e-5,1e-5,0.7256209532703435,0,1,0.05488049524219401,0,0,RBF_SVM
1e-5,1e-4,0.7255638931614541,0,1,0.05484237650372994,0,0,RBF_SVM
1e-5,0.001,0.7256023392730709,0,1,0.05484690185751402,0,0,RBF_SVM
1e-5,0.01,0.7256211699504382,0,1,0.054792180771059795,0,0,RBF_SVM
1e-5,0.1,0.7255017142578118,0,1,0.05478331873917597,0,0,RBF_SVM
1e-5,1,0.7241949885425495,0.24572672672672674,0.9507514518002322,0.05448941388053114,0.12628408396149535,0.06182127537359147,RBF_SVM
1e-5,10,0.7192808165308165,0.6847297297297298,0.618432055749129,0.05456559333860996,0.0708509106642236,0.09028733991242348,RBF_SVM
1e-4,1e-7,0.7254984169709779,0,1,0.05482260202390119,0,0,RBF_SVM
1e-4,1e-6,0.7254931970297824,0,1,0.0548284410428997,0,0,RBF_SVM
1e-4,1e-5,0.7254802781875953,0,1,0.05481637764999444,0,0,RBF_SVM
1e-4,1e-4,0.7254772019406166,0,1,0.054813696426643695,0,0,RBF_SVM
1e-4,0.001,0.7254810629444776,0,1,0.054834271782363865,0,0,RBF_SVM
1e-4,0.01,0.7254336906593004,0,1,0.05484744500171802,0,0,RBF_SVM
1e-4,0.1,0.724005825511923,0.25046696696696696,0.9473751451800232,0.05450435522271483,0.13701665657573536,0.07320833114044084,RBF_SVM
1e-4,1,0.7189448385667898,0.6835405405405406,0.6191335656213705,0.054634960901455046,0.07150436520821543,0.08843101274787345,RBF_SVM
1e-4,10,0.718690588672296,0.6828783783783784,0.6199245063879211,0.05467321061182439,0.0705263543755855,0.08755344745177414,RBF_SVM
0.001,1e-7,0.7226437622291281,0,1,0.0556111666813846,0,0,RBF_SVM
0.001,1e-6,0.7226443752114484,0,1,0.05560737740916873,0,0,RBF_SVM
0.001,1e-5,0.7226431039052991,0,1,0.0556085360644671,0,0,RBF_SVM
0.001,1e-4,0.7226431039052991,0,1,0.0556085360644671,0,0,RBF_SVM
0.001,0.001,0.7226484079898714,0,1,0.055622899059848775,0,0,RBF_SVM
0.001,0.01,0.7219032307568893,0.19649849849849851,0.9613937282229965,0.055451966602529004,0.12420905459903922,0.05835742485268096,RBF_SVM
0.001,0.1,0.7149601404540429,0.6662267267267268,0.6397108013937283,0.055563357505939305,0.07536982662924122,0.09222604932136215,RBF_SVM
0.001,1,0.7148526784624346,0.6670660660660661,0.6371010452961673,0.05563041624899132,0.07332344946247248,0.09042008279129736,RBF_SVM
0.001,10,0.7151015492844761,0.6570570570570571,0.650274099883856,0.05533469996008714,0.07879092754510748,0.09235308027902701,RBF_SVM
0.01,1e-7,0.7044853019395703,0,1,0.06221128993852267,0,0,RBF_SVM
0.01,1e-6,0.7044852884243128,0,1,0.062213936732110175,0,0,RBF_SVM
0.01,1e-5,0.7044852884243128,0,1,0.062213936732110175,0,0,RBF_SVM
0.01,1e-4,0.7044683071573316,0,1,0.062192028955869005,0,0,RBF_SVM
0.01,0.001,0.7009823211713455,0.00727927927927928,0.9980940766550522,0.07303153805063752,0.022454360137257202,0.01950395345563758,RBF_SVM
0.01,0.01,0.691347772859968,0.5737132132132132,0.6995783972125436,0.06718704070372014,0.12165718463903087,0.12403520506054899,RBF_SVM
0.01,0.1,0.6907493146456561,0.5678573573573573,0.7021742160278746,0.06391233122437752,0.13321060444069863,0.12788120144209816,RBF_SVM
0.01,1,0.6888705063948967,0.5672012012012012,0.6999756097560975,0.06897706462217133,0.13723719101550574,0.12733288607328283,RBF_SVM
0.01,10,0.7231413312266971,0.5766726726726726,0.7469279907084785,0.052414537759037746,0.07607263168521047,0.07352627154909351,RBF_SVM
0.1,1e-7,0.6401010466040954,0,1,0.07077085661063605,0,0,RBF_SVM
0.1,1e-6,0.6332183947885167,0,1,0.0830309775122875,0,0,RBF_SVM
0.1,1e-5,0.6234017658773756,0,1,0.09748388688956158,0,0,RBF_SVM
0.1,1e-4,0.6216805010585499,0,1,0.09950764006248437,0,0,RBF_SVM
0.1,0.001,0.6331450474865109,1.0810810810810812e-4,0.9994750290360046,0.08949332319066874,0.0017076256520018175,0.005518472488769694,RBF_SVM
0.1,0.01,0.6119718001974099,0.30491591591591594,0.8151207897793263,0.10562296279269248,0.1995580248014877,0.18310208350838306,RBF_SVM
0.1,0.1,0.6188104393592199,0.3154174174174174,0.811616724738676,0.10162308048679404,0.20973780781333906,0.1847305411231925,RBF_SVM
0.1,1,0.6273594116764849,0.3381126126126126,0.7970267131242741,0.09515087433424343,0.20565037736358457,0.18575368668057984,RBF_SVM
0.1,10,0.668532708666855,0.4225645645645646,0.7961765389082462,0.06488331256486818,0.1454127319198504,0.15014928212912962,RBF_SVM
1e-8,1e-7,0.5114051281246403,0,1,0.03259158582446303,0,0,RBF_SVM
1e-8,1e-6,0.5813622546762791,0,1,0.06669093587774043,0,0,RBF_SVM
1e-8,1e-5,0.7174466108094157,0,1,0.051777139748528885,0,0,RBF_SVM
1e-8,1e-4,0.7245277149972272,0,1,0.052970725402225166,0,0,RBF_SVM
1e-8,0.001,0.724712744102988,0,1,0.0534563355208034,0,0,RBF_SVM
1e-8,0.01,0.7246518011914354,0,1,0.05330472752336567,0,0,RBF_SVM
1e-8,0.1,0.7249183107323351,0,1,0.053074975389318685,0,0,RBF_SVM
1e-8,1,0.724959122014,0,1,0.053187958547348826,0,0,RBF_SVM
1e-8,10,0.724959122014,0,1,0.053187958547348826,0,0,RBF_SVM
1e-7,1e-7,0.575386439575464,0,1,0.07043554211165085,0,0,RBF_SVM
1e-7,1e-6,0.7182647795879503,0,1,0.04876933695955451,0,0,RBF_SVM
1e-7,1e-5,0.7270099393818906,0,1,0.050041378333113895,0,0,RBF_SVM
1e-7,1e-4,0.726863607945925,0,1,0.05025834997702547,0,0,RBF_SVM
1e-7,0.001,0.7267305641878813,0,1,0.050527093184971957,0,0,RBF_SVM
1e-7,0.01,0.7273980500535379,0,1,0.050343181350786574,0,0,RBF_SVM
1e-7,0.1,0.7269824197019319,0,1,0.04959872173866506,0,0,RBF_SVM
1e-7,1,0.7267840968145847,0,1,0.049841957819820655,0,0,RBF_SVM
1e-7,10,0.7267840968145847,0,1,0.049841957819820655,0,0,RBF_SVM
1e-6,1e-7,0.7209398784673174,0,1,0.049964018439557105,0,0,RBF_SVM
1e-6,1e-6,0.7289004431260528,0,1,0.05037930628255722,0,0,RBF_SVM
1e-6,1e-5,0.7294027350521253,0,1,0.05035734775081311,0,0,RBF_SVM
1e-6,1e-4,0.7294742359955775,0,1,0.05019051986969459,0,0,RBF_SVM
1e-6,0.001,0.7290029406584284,0,1,0.05005895041401985,0,0,RBF_SVM
1e-6,0.01,0.729318553309407,0,1,0.05038001228787286,0,0,RBF_SVM
1e-6,0.1,0.7294090196468245,0,1,0.05014509436502863,0,0,RBF_SVM
1e-6,1,0.7292171012475891,0,1,0.050303004971398134,0,0,RBF_SVM
1e-6,10,0.7285103762298885,0.33503903903903903,0.8978432055749129,0.05096363327889757,0.1466021460379417,0.09668979255551813,RBF_SVM
1e-5,1e-7,0.7287915921147629,0,1,0.05002002878778831,0,0,RBF_SVM
1e-5,1e-6,0.7288147424427912,0,1,0.050130590413404855,0,0,RBF_SVM
1e-5,1e-5,0.728879424284912,0,1,0.050017390896402183,0,0,RBF_SVM
1e-5,1e-4,0.7289374731874732,0,1,0.050160551112903184,0,0,RBF_SVM
1e-5,0.001,0.7288067745445794,0,1,0.05010207870875158,0,0,RBF_SVM
1e-5,0.01,0.7288927934903545,0,1,0.0501163186372008,0,0,RBF_SVM
1e-5,0.1,0.7288712885359226,0,1,0.050084783296121885,0,0,RBF_SVM
1e-5,1,0.7284408572335401,0.33413963963963966,0.9037340301974448,0.05073451726100652,0.13964732481572595,0.0938627979248108,RBF_SVM
1e-5,10,0.7249084738048153,0.7150930930930931,0.5990998838559815,0.051698721485387525,0.07483810923496112,0.09145015410985835,RBF_SVM
1e-4,1e-7,0.728828258136185,0,1,0.050284618264655905,0,0,RBF_SVM
1e-4,1e-6,0.7288767199255004,0,1,0.0502965931256811,0,0,RBF_SVM
1e-4,1e-5,0.7288715658166878,0,1,0.05039567216159394,0,0,RBF_SVM
1e-4,1e-4,0.7289023378779477,0,1,0.05034415286408462,0,0,RBF_SVM
1e-4,0.001,0.7288393907845128,0,1,0.05038488595995903,0,0,RBF_SVM
1e-4,0.01,0.7287644229595449,0,1,0.05035398896527348,0,0,RBF_SVM
1e-4,0.1,0.7280296237003554,0.33243093093093096,0.9003077816492451,0.050812698629277245,0.14998961805877703,0.1032323663438183,RBF_SVM
1e-4,1,0.7244258945356506,0.7129864864864865,0.5992543554006968,0.051709357283501525,0.0761736158473597,0.08900107525329566,RBF_SVM
1e-4,10,0.7243630320215686,0.7098288288288288,0.6020522648083624,0.05176735723227399,0.07732373371313819,0.09112121372213683,RBF_SVM
0.001,1e-7,0.7260422752892265,0,1,0.05050093322005126,0,0,RBF_SVM
0.001,1e-6,0.7260337680886462,0,1,0.05048763941879988,0,0,RBF_SVM
0.001,1e-5,0.7260447590447591,0,1,0.0504970024380012,0,0,RBF_SVM
0.001,1e-4,0.7260376805376806,0,1,0.050487722360537446,0,0,RBF_SVM
0.001,0.001,0.7260680977144391,0,1,0.05045841128411476,0,0,RBF_SVM
0.001,0.01,0.7250078519285836,0.2938888888888889,0.9165725900116144,0.05053880862143108,0.14753509192362374,0.0853003284886283,RBF_SVM
0.001,0.1,0.7209021434326313,0.698924924924925,0.6088466898954704,0.05205373431917336,0.0846520761971013,0.09569103244022734,RBF_SVM
0.001,1,0.7207129978410466,0.6991651651651651,0.60998606271777,0.05207837994049141,0.08202727816120244,0.09391783764745416,RBF_SVM
0.001,10,0.7215460722046088,0.6818453453453454,0.6390301974448316,0.0518780872340368,0.08335244410482852,0.09200801853559774,RBF_SVM
0.01,1e-7,0.7096060938987768,0,1,0.055199590369123634,0,0,RBF_SVM
0.01,1e-6,0.709605419007858,0,1,0.0551966159661216,0,0,RBF_SVM
0.01,1e-5,0.709605419007858,0,1,0.0551966159661216,0,0,RBF_SVM
0.01,1e-4,0.709605419007858,0,1,0.0551966159661216,0,0,RBF_SVM
0.01,0.001,0.7096350941533869,0.0253003003003003,0.994253193960511,0.05529175054290081,0.05537774894278279,0.020742495961730008,RBF_SVM
0.01,0.01,0.701887279265328,0.6165720720720721,0.6716968641114983,0.05912166950526132,0.14278160543287388,0.12800812166809883,RBF_SVM
0.01,0.1,0.700919844060088,0.6246471471471472,0.6661405342624855,0.05910524111063606,0.13164710818312103,0.12209134692017189,RBF_SVM
0.01,1,0.7008586077366565,0.6088123123123124,0.6742276422764227,0.05914363556020485,0.14982928291777997,0.13054919741402393,RBF_SVM
0.01,10,0.715277350521253,0.568045045045045,0.7403751451800232,0.05106843917491277,0.0786634224390537,0.07746851325972923,RBF_SVM
0.1,1e-7,0.6339341139920408,0,1,0.06909050669653108,0,0,RBF_SVM
0.1,1e-6,0.622370634135878,0,1,0.08798495872352671,0,0,RBF_SVM
0.1,1e-5,0.6132818855440807,0,1,0.0994385154250797,0,0,RBF_SVM
0.1,1e-4,0.6251519001579977,0,1,0.08389294708221212,0,0,RBF_SVM
0.1,0.001,0.6207189445543104,7.072072072072072e-4,0.9982171893147503,0.09147191539006776,0.006533952825878885,0.01267681705844845,RBF_SVM
0.1,0.01,0.5945749207395549,0.23115165165165166,0.8739849012775842,0.11400356708013451,0.17032250758589704,0.11893213430048635,RBF_SVM
0.1,0.1,0.5964172247160052,0.22674324324324324,0.8726144018583043,0.10760818708814102,0.17306646674120782,0.12840093151446283,RBF_SVM
0.1,1,0.6179634041707213,0.2867537537537538,0.8556202090592334,0.09277946347031901,0.15321479998293286,0.10871437407084267,RBF_SVM
0.1,10,0.6661032033775937,0.35720420420420423,0.8525168408826945,0.06207139176169892,0.09889864368505892,0.08047437081266196,RBF_SVM
1e-8,1e-7,0.5084091879335781,0,1,0.030918458361075905,0,0,RBF_SVM
1e-8,1e-6,0.5662986401035182,0,1,0.06826217258025458,0,0,RBF_SVM
1e-8,1e-5,0.7183146596073425,0,1,0.05441156282021958,0,0,RBF_SVM
1e-8,1e-4,0.7286977378074939,0,1,0.05653516740390613,0,0,RBF_SVM
1e-8,0.001,0.7283460136966234,0,1,0.05669425468933827,0,0,RBF_SVM
1e-8,0.01,0.7286856242130633,0,1,0.05714352014909499,0,0,RBF_SVM
1e-8,0.1,0.729118546682571,0,1,0.056511549809797654,0,0,RBF_SVM
1e-8,1,0.7287161447161448,0,1,0.05701853695573086,0,0,RBF_SVM
1e-8,10,0.7287161447161448,0,1,0.05701853695573086,0,0,RBF_SVM
1e-7,1e-7,0.5664880119666705,0,1,0.07149849901381687,0,0,RBF_SVM
1e-7,1e-6,0.7243031816659865,0,1,0.05328076385925263,0,0,RBF_SVM
1e-7,1e-5,0.7347803626797529,0,1,0.05464420379714749,0,0,RBF_SVM
1e-7,1e-4,0.7351527577228797,0,1,0.05489390797065841,0,0,RBF_SVM
1e-7,0.001,0.7351860811159592,0,1,0.054994480943691235,0,0,RBF_SVM
1e-7,0.01,0.7348083131040448,0,1,0.05487339598096756,0,0,RBF_SVM
1e-7,0.1,0.7347414749244018,0,1,0.05466379089466852,0,0,RBF_SVM
1e-7,1,0.73504230798743,0,1,0.0549246685148286,0,0,RBF_SVM
1e-7,10,0.73504230798743,0,1,0.0549246685148286,0,0,RBF_SVM
1e-6,1e-7,0.7244259106667643,0,1,0.05327913483596822,0,0,RBF_SVM
1e-6,1e-6,0.7360585267323072,0,1,0.05493755966781358,0,0,RBF_SVM
1e-6,1e-5,0.7357722151594103,0,1,0.05519821643681267,0,0,RBF_SVM
1e-6,1e-4,0.7359271693296083,0,1,0.0551969311190193,0,0,RBF_SVM
1e-6,0.001,0.736463305640135,0,1,0.0550950030554503,0,0,RBF_SVM
1e-6,0.01,0.7358403185415381,0,1,0.055309169319278144,0,0,RBF_SVM
1e-6,0.1,0.7359579954518979,0,1,0.055045819150181766,0,0,RBF_SVM
1e-6,1,0.7363370042516384,0,1,0.05488071132481693,0,0,RBF_SVM
1e-6,10,0.7334333793724037,0.23813063063063064,0.9458536585365853,0.05553390583022771,0.13101942175933456,0.07569191368483806,RBF_SVM
1e-5,1e-7,0.735688749289359,0,1,0.055809336139164355,0,0,RBF_SVM
1e-5,1e-6,0.7358538364148121,0,1,0.05574643450329869,0,0,RBF_SVM
1e-5,1e-5,0.7359891550958624,0,1,0.05565569731238647,0,0,RBF_SVM
1e-5,1e-4,0.735805035872109,0,1,0.055710151303338964,0,0,RBF_SVM
1e-5,0.001,0.7359315535047243,0,1,0.055695413985199275,0,0,RBF_SVM
1e-5,0.01,0.735901730999292,0,1,0.05579139835375346,0,0,RBF_SVM
1e-5,0.1,0.735793347354323,0,1,0.055865345380287604,0,0,RBF_SVM
1e-5,1,0.7334693151339493,0.2363873873873874,0.9477990708478513,0.05612134232509206,0.13371181694401443,0.07104843631871938,RBF_SVM
1e-5,10,0.7272788947484069,0.6741831831831832,0.6574006968641115,0.05659826971583912,0.08049522787964508,0.0962035323566832,RBF_SVM
1e-4,1e-7,0.7357361852270389,0,1,0.055234581501659094,0,0,RBF_SVM
1e-4,1e-6,0.7357162925120242,0,1,0.055265721673489844,0,0,RBF_SVM
1e-4,1e-5,0.7357031770446405,0,1,0.05526557713590484,0,0,RBF_SVM
1e-4,1e-4,0.7357038205452839,0,1,0.05526480357750858,0,0,RBF_SVM
1e-4,0.001,0.735728273569737,0,1,0.05530580777751233,0,0,RBF_SVM
1e-4,0.01,0.7357236565834127,0,1,0.05527487311686067,0,0,RBF_SVM
1e-4,0.1,0.7332010050119806,0.2293033033033033,0.9520592334494773,0.05612198539800224,0.13201740908334783,0.06770992222729214,RBF_SVM
1e-4,1,0.726562128330421,0.6731696696696696,0.6573182346109175,0.056729685908087184,0.07854500333373012,0.09146218601229673,RBF_SVM
1e-4,10,0.726315312699459,0.6684804804804805,0.6630847851335656,0.05681228231703479,0.082658767804057,0.09492788549601827,RBF_SVM
0.001,1e-7,0.7328599453111648,0,1,0.05534283523844346,0,0,RBF_SVM
0.001,1e-6,0.7328568647044257,0,1,0.055333235740522936,0,0,RBF_SVM
0.001,1e-5,0.7328575239002069,0,1,0.055333744952676685,0,0,RBF_SVM
0.001,1e-4,0.7328575239002069,0,1,0.055333744952676685,0,0,RBF_SVM
0.001,0.001,0.7329341370987712,0,1,0.055339054841795327,0,0,RBF_SVM
0.001,0.01,0.7304485434912265,0.2029774774774775,0.9576678281068525,0.05593147676131227,0.12617299913731908,0.06357390458813568,RBF_SVM
0.001,0.1,0.7204327733657002,0.6473378378378378,0.6756387921022068,0.05777091867764396,0.09185634035133242,0.09823700521041989,RBF_SVM
0.001,1,0.7199003184369038,0.6524129129129129,0.6709419279907085,0.05781850635640897,0.08857496344576143,0.09400526270232944,RBF_SVM
0.001,10,0.7213083789364277,0.6422462462462463,0.6845586527293844,0.05767764645326726,0.0867397513715437,0.09352605055014106,RBF_SVM
0.01,1e-7,0.7101159761678054,0,1,0.06165704378424909,0,0,RBF_SVM
0.01,1e-6,0.7101159604726678,0,1,0.06165563897904212,0,0,RBF_SVM
0.01,1e-5,0.7100934200751274,0,1,0.06164120464135635,0,0,RBF_SVM
0.01,1e-4,0.7089183817964306,0,1,0.06565595620322097,0,0,RBF_SVM
0.01,0.001,0.7102272882638736,0.0053003003003003,0.9989488966318235,0.06166813236437492,0.016537982873759214,0.007772286137968183,RBF_SVM
0.01,0.01,0.6934451472378301,0.5594249249249249,0.7133658536585366,0.07000656137476721,0.1478590586398274,0.1246235423201633,RBF_SVM
0.01,0.1,0.6897994850250948,0.5630525525525526,0.7028443670150987,0.07280467905572974,0.14263342880972749,0.12423924884947599,RBF_SVM
0.01,1,0.6912559170668927,0.5545660660660661,0.7126085946573751,0.06851607702033874,0.1393018585219586,0.12251628214525914,RBF_SVM
0.01,10,0.7193646337975607,0.5617492492492493,0.7545331010452961,0.05353061572722496,0.07981612986586957,0.07079726748442099,RBF_SVM
0.1,1e-7,0.6319309745285355,0,1,0.07169804817694135,0,0,RBF_SVM
0.1,1e-6,0.6226492376522864,0,1,0.08664703987696026,0,0,RBF_SVM
0.1,1e-5,0.6174605537593343,0,1,0.09345445859824886,0,0,RBF_SVM
0.1,1e-4,0.6145740086776672,0,1,0.09724958983857444,0,0,RBF_SVM
0.1,0.001,0.6240977013598965,1.6516516516516515e-4,0.9993263646922184,0.08921588475897473,0.0021281726524930537,0.007751051476816108,RBF_SVM
0.1,0.01,0.6055989787697105,0.29103153153153155,0.8119918699186992,0.10429561516983989,0.18613359715381628,0.17359596242850325,RBF_SVM
0.1,0.1,0.5998213928213928,0.3058978978978979,0.7961428571428572,0.1106198044975024,0.21960135136827594,0.18807353221193315,RBF_SVM
0.1,1,0.6192965264916485,0.3268498498498499,0.7926562137049942,0.09258657202483235,0.19940924733315754,0.18463291277723318,RBF_SVM
0.1,10,0.6640030143383802,0.4195015015015015,0.7918199767711963,0.0634227273157991,0.1328513775537465,0.13505843543764443,RBF_SVM
1e-8,1e-7,0.511070193887267,0,1,0.033817468297176224,0,0,RBF_SVM
1e-8,1e-6,0.5813121305103013,0,1,0.07949221133363693,0,0,RBF_SVM
1e-8,1e-5,0.7187655455978627,0,1,0.05309556786542033,0,0,RBF_SVM
1e-8,1e-4,0.7267811256378329,0,1,0.0546982931860485,0,0,RBF_SVM
1e-8,0.001,0.726538580828215,0,1,0.05472773760397399,0,0,RBF_SVM
1e-8,0.01,0.7261508564313442,0,1,0.054610524989197225,0,0,RBF_SVM
1e-8,0.1,0.7266719541841493,0,1,0.05474631108875448,0,0,RBF_SVM
1e-8,1,0.726876563846076,0,1,0.05437788879983509,0,0,RBF_SVM
1e-8,10,0.726876563846076,0,1,0.05437788879983509,0,0,RBF_SVM
1e-7,1e-7,0.5713975805073366,0,1,0.07877490605529841,0,0,RBF_SVM
1e-7,1e-6,0.7210044866294867,0,1,0.05150729591774778,0,0,RBF_SVM
1e-7,1e-5,0.7294887997753852,0,1,0.05310984633776306,0,0,RBF_SVM
1e-7,1e-4,0.7297613628436799,0,1,0.05301374326150545,0,0,RBF_SVM
1e-7,0.001,0.7296576149320052,0,1,0.053420294538959655,0,0,RBF_SVM
1e-7,0.01,0.7298652415481683,0,1,0.05327603868441673,0,0,RBF_SVM
1e-7,0.1,0.7298418374820814,0,1,0.053206773822270265,0,0,RBF_SVM
1e-7,1,0.7300347045651924,0,1,0.05326109678076521,0,0,RBF_SVM
1e-7,10,0.7300347045651924,0,1,0.05326109678076521,0,0,RBF_SVM
1e-6,1e-7,0.7203248335443457,0,1,0.0521472979299052,0,0,RBF_SVM
1e-6,1e-6,0.7292922486946877,0,1,0.05281528836457566,0,0,RBF_SVM
1e-6,1e-5,0.7296053082699424,0,1,0.05282192381109955,0,0,RBF_SVM
1e-6,1e-4,0.7296069745703893,0,1,0.052747268892570066,0,0,RBF_SVM
1e-6,0.001,0.7296978450576012,0,1,0.05291345313678247,0,0,RBF_SVM
1e-6,0.01,0.7296961892205794,0,1,0.05286355597316634,0,0,RBF_SVM
1e-6,0.1,0.7293774645725866,0,1,0.0529229214836004,0,0,RBF_SVM
1e-6,1,0.7296422101544052,0,1,0.05285498924885306,0,0,RBF_SVM
1e-6,10,0.7266031824507434,0.2746021021021021,0.9351637630662021,0.05294537556362554,0.1560685319891244,0.08942207511435006,RBF_SVM
1e-5,1e-7,0.7297387679491338,0,1,0.052701383486608674,0,0,RBF_SVM
1e-5,1e-6,0.7298444101767273,0,1,0.05272808190695429,0,0,RBF_SVM
1e-5,1e-5,0.7298708782824637,0,1,0.052813283297514335,0,0,RBF_SVM
1e-5,1e-4,0.7298562604416263,0,1,0.052810669792952986,0,0,RBF_SVM
1e-5,0.001,0.7299132669254621,0,1,0.05286608022375388,0,0,RBF_SVM
1e-5,0.01,0.7299614675651261,0,1,0.05288610730700247,0,0,RBF_SVM
1e-5,0.1,0.7297999044340507,0,1,0.05273304334479641,0,0,RBF_SVM
1e-5,1,0.7265428738843372,0.2773018018018018,0.9369082462253194,0.053032686016840476,0.14883785349181322,0.0818469744194216,RBF_SVM
1e-5,10,0.7244258753527046,0.7086351351351351,0.6328246225319396,0.054466988884069305,0.0673112997352186,0.09911783175202744,RBF_SVM
1e-4,1e-7,0.7293269070464192,0,1,0.05307843129525931,0,0,RBF_SVM
1e-4,1e-6,0.7292928673446966,0,1,0.05310009569889454,0,0,RBF_SVM
1e-4,1e-5,0.7292712673474868,0,1,0.053097962628815165,0,0,RBF_SVM
1e-4,1e-4,0.7292763817824793,0,1,0.05309177094667454,0,0,RBF_SVM
1e-4,0.001,0.7292697680258656,0,1,0.05310301039710024,0,0,RBF_SVM
1e-4,0.01,0.7292100829052048,0,1,0.05311667630207254,0,0,RBF_SVM
1e-4,0.1,0.7263538765246083,0.2602057057057057,0.9447131242740999,0.0532983595879803,0.14612091045685843,0.06849259080670725,RBF_SVM
1e-4,1,0.7241545177581763,0.7065165165165165,0.636411149825784,0.054566399328721885,0.06620669754133623,0.10049567682077945,RBF_SVM
1e-4,10,0.7240168609375927,0.7043048048048048,0.6390766550522649,0.05458889868489049,0.06813965158001044,0.09721069329171433,RBF_SVM
0.001,1e-7,0.7263672736325175,0,1,0.05356269968161036,0,0,RBF_SVM
0.001,1e-6,0.7263705730992316,0,1,0.05355266659538029,0,0,RBF_SVM
0.001,1e-5,0.7263680169716755,0,1,0.05355204030157555,0,0,RBF_SVM
0.001,1e-4,0.7263680169716755,0,1,0.05355204030157555,0,0,RBF_SVM
0.001,0.001,0.726374380478039,0,1,0.05356712254818874,0,0,RBF_SVM
0.001,0.01,0.7238002235685163,0.2288003003003003,0.9465412311265969,0.053677295966462826,0.15449475308978194,0.07716130534056544,RBF_SVM
0.001,0.1,0.7208631314241071,0.6939684684684685,0.6491335656213705,0.05514399925831039,0.07123946874605022,0.10267461610544831,RBF_SVM
0.001,1,0.7209442648223136,0.6916711711711712,0.6531846689895471,0.055188707894145775,0.06955958175121253,0.10359913782018966,RBF_SVM
0.001,10,0.7207629188421871,0.6854204204204204,0.6612636469221835,0.055397234332494126,0.07247741491886192,0.10386086418625368,RBF_SVM
0.01,1e-7,0.7096866770952137,0,1,0.06118342602317541,0,0,RBF_SVM
0.01,1e-6,0.7096892667929253,0,1,0.06118319771661686,0,0,RBF_SVM
